2018-10-22 21:57:19 - PHP Warning:  rmdir(/var/www/html/darazexpress/system/storage/cache/so): Directory not empty in /var/www/html/darazexpress/admin/controller/common/developer.php on line 70
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/ringphp/tests/Client/CurlFactoryTest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/ringphp/tests/Client/CurlHandlerTest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/ringphp/tests/Client/CurlMultiHandlerTest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/ringphp/tests/Client/MiddlewareTest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/ringphp/tests/Client/MockHandlerTest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/ringphp/tests/Client/Server.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/ringphp/tests/Client/StreamHandlerTest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/ringphp/tests/Client/server.js): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/ringphp/tests/Future/CompletedFutureArrayTest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/ringphp/tests/Future/CompletedFutureValueTest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/ringphp/tests/Future/FutureArrayTest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/ringphp/tests/Future/FutureValueTest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/streams/src/Exception/CannotAttachException.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/streams/src/Exception/SeekException.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/guzzlehttp/streams/tests/Exception/SeekExceptionTest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  mkdir(): No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 102
2018-10-23 17:25:46 - PHP Warning:  mkdir(): No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 102
2018-10-23 17:25:46 - PHP Warning:  mkdir(): No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 102
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/klarna/kco_rest/git_hooks/commit-msg/message-format): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/klarna/kco_rest/git_hooks/commit-msg/ticket-number): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/klarna/kco_rest/git_hooks/pre-commit/check-coffee): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/klarna/kco_rest/git_hooks/pre-commit/check-js): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/klarna/kco_rest/git_hooks/pre-commit/check-php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/klarna/kco_rest/git_hooks/pre-commit/check-python): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  mkdir(): No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 102
2018-10-23 17:25:46 - PHP Warning:  mkdir(): No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 102
2018-10-23 17:25:46 - PHP Warning:  mkdir(): No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 102
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/klarna/kco_rest/tests/Component/ResourceTestCase.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/klarna/kco_rest/tests/Component/TestCase.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  mkdir(): No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 102
2018-10-23 17:25:46 - PHP Warning:  mkdir(): No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 102
2018-10-23 17:25:46 - PHP Warning:  mkdir(): No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 102
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/klarna/kco_rest/tests/Unit/TestCase.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  mkdir(): No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 102
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/leafo/scssphp/site/docs/index.md): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/leafo/scssphp/site/templates/index.html): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  mkdir(): No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 102
2018-10-23 17:25:46 - PHP Warning:  mkdir(): No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 102
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/leafo/scssphp/tests/inputs/builtins.scss): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/leafo/scssphp/tests/inputs/comments.scss): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/leafo/scssphp/tests/inputs/compass_extract.scss): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/leafo/scssphp/tests/inputs/content.scss): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/leafo/scssphp/tests/inputs/content_with_function.scss): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/leafo/scssphp/tests/inputs/default_args.scss): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/leafo/scssphp/tests/inputs/directives.scss): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/leafo/scssphp/tests/inputs/extends.scss): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/leafo/scssphp/tests/inputs/filter_effects.scss): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/leafo/scssphp/tests/inputs/functions.scss): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/leafo/scssphp/tests/inputs/ie7.scss): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/leafo/scssphp/tests/inputs/if.scss): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/leafo/scssphp/tests/inputs/if_on_null.scss): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/leafo/scssphp/tests/inputs/import.scss): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  mkdir(): No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 102
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/leafo/scssphp/tests/inputs/interpolation.scss): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/leafo/scssphp/tests/inputs/keyword_args.scss): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/leafo/scssphp/tests/inputs/list.scss): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/leafo/scssphp/tests/inputs/looping.scss): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/leafo/scssphp/tests/inputs/media.scss): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/leafo/scssphp/tests/inputs/mixins.scss): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
